"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_exUS","IWV","VBTIX","opt_benchmark_return","custom_benchmark_return","cum_return","cum_opt_benchmark_return","cum_custom_benchmark_return","cum_opt_benchmark_excess","cum_custom_benchmark_excess","target"
"New Jersey Teachers",2015,2015-06-30,6,"Teachers' Pension and Annuity Fund of New Jersey","New Jersey",55359376,25604798,0.079,0.0416,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0204659372311935,0.0302475003104892,2.00268370075406,1.88527425392771,1.94902135471836,0.11740944682635,0.0536623460356991,"Others"
"New Jersey Teachers",2016,2016-06-30,6,"Teachers' Pension and Annuity Fund of New Jersey","New Jersey",57865972,22717862,0.0765,-0.0093,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.0069031921634846,0.00838123359967392,1.98405874233705,1.89828866438344,1.96535655798301,0.0857700779536046,0.0187021843540385,"Others"
"New Jersey Teachers",2017,2017-06-30,6,"Teachers' Pension and Annuity Fund of New Jersey","New Jersey",63028940,23056162,0.075,0.1307,0.204527040995927,0.182564399739801,-0.00437327506068974,0.115248131630641,0.130875625550879,2.2433752199605,2.11706288624926,2.22257382693956,0.12631233371124,0.0208013930209421,"Others"
"New Jersey Teachers",2018,2018-06-30,6,"Teachers' Pension and Annuity Fund of New Jersey","New Jersey",60971920,22991116,0.075,0.0906,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0696678460378777,0.0860196524739669,2.44662501488892,2.26455409746098,2.41375885513063,0.182070917427942,0.0328661597582882,"Others"
"New Jersey Teachers",2019,2019-06-30,6,"Teachers' Pension and Annuity Fund of New Jersey","New Jersey",65470848,22696734,0.073,0.0627,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0658196582368814,0.0695628162746674,2.60002840332246,2.41360627421479,2.58166671890144,0.186422129107666,0.0183616844210195,"Others"
"New Jersey Teachers",2020,2020-06-30,6,"Teachers' Pension and Annuity Fund of New Jersey","New Jersey",66877320,21529180,0.073,0.0121,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0467994386791336,0.0490161084426542,2.63148874700266,2.52656169304048,2.7082099747579,0.104927053962181,-0.0767212277552427,"Others"
"New Mexico Educational",2005,NA,NA,"Educational Retirement Board of New Mexico","New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"New Mexico Educational",2006,2006-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",11436300,8219290,0.08,0.123,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.1034504345914,0.100174481545221,1.123,1.1034504345914,1.10017448154522,0.0195495654086004,0.0228255184547794,"Others"
"New Mexico Educational",2007,2007-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",12190081,9455796,0.08,0.176,0.296186440677966,0.199807475029499,0.0623352574861433,0.176173215778789,0.177841602896186,1.320648,1.29784884610587,1.2958312748087,0.0227991538941312,0.024816725191297,"Others"
"New Mexico Educational",2008,2008-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",12966995,8770044,0.08,-0.062,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0446288682675234,-0.0552578278524032,1.238767824,1.23992732092185,1.22422645329956,-0.00115949692185269,0.0145413707004367,"Others"
"New Mexico Educational",2009,2009-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",13883273,7113651.5,0.08,-0.173,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.163891124063692,-0.17528730485967,1.024460990448,1.03671423853869,1.00963509776277,-0.0122532480906881,0.0148258926852298,"Others"
"New Mexico Educational",2010,2010-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",14353509,8232523.5,0.08,0.182,0.104253658693571,0.154428344031422,0.0915575179183359,0.120986512901876,0.125532159129926,1.21091289070954,1.16214267913521,1.13637677151828,0.0487702115743287,0.0745361191912512,"Others"
"New Mexico Educational",2011,2011-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",15293072,9588563,0.0775,0.197,0.297294737378963,0.321496585278887,0.0372838117146355,0.218975069941854,0.231392383629627,1.44946273017931,1.41662295358125,1.39932570138124,0.0328397765980619,0.0501370287980745,"Others"
"New Mexico Educational",2012,2012-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",15836973,9488961,0.0775,0.02,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00657902962022312,0.0123602976092187,1.4784519847829,1.42594295795355,1.41662178350254,0.0525090268293493,0.06183020128036,"Others"
"New Mexico Educational",2013,2013-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",16362279,10191699,0.0775,0.11,0.136325688103549,0.218076490033468,-0.00809060049995647,0.121486924968369,0.133876202487457,1.64108170310902,1.59917638309563,1.60627372823887,0.0419053200133905,0.0348079748701506,"Others"
"New Mexico Educational",2014,2014-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",16971322,11346076,0.0775,0.146,0.217518324183294,0.242753428973369,0.0429200595462607,0.168695802565908,0.177756397187221,1.88067963176294,1.86895072648639,1.8917991590671,0.0117289052765441,-0.0111195273041604,"Others"
"New Mexico Educational",2015,2015-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",18014426,11497723,0.0775,0.04,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0231445309425713,0.0302475003104892,1.95590681703345,1.9122067144057,1.94902135471836,0.0437001026277561,0.00688546231509202,"Others"
"New Mexico Educational",2016,2016-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",18536428,11532838,0.0775,0.026,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00506417412948463,0.00838123359967392,2.00676039427632,1.92189046217902,1.96535655798301,0.0848699320973059,0.041403836293314,"Others"
"New Mexico Educational",2017,2017-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",19870698,12509356,0.0725,0.12,0.204527040995927,0.182564399739801,-0.00437327506068974,0.124228569453908,0.130875625550879,2.24757164158948,2.16064416494263,2.22257382693956,0.086927476646856,0.0249978146499243,"Others"
"New Mexico Educational",2018,2018-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",20457996,12970301,0.0725,0.083,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0770033476085009,0.0860196524739669,2.43412008784141,2.32702099863398,2.41375885513063,0.107099089207427,0.0203612327107763,"Others"
"New Mexico Educational",2019,2019-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",21287572,13544691,0.0725,0.073,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0662744393852365,0.0695628162746674,2.61181085425383,2.48124301075612,2.58166671890144,0.130567843497709,0.030144135352395,"Others"
"New Mexico Educational",2020,2020-06-30,6,"Educational Retirement Board of New Mexico","New Mexico",22711576,13019197,0.07,-0.0097,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0456200846071122,0.0490161084426542,2.58647628896757,2.59443752683762,2.7082099747579,-0.00796123787005332,-0.121733685790331,"Others"
"New Mexico PERA",2005,NA,NA,"Public Employees Retirement Association of New Mexico","New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"New Mexico PERA",2006,2006-06-30,6,"Public Employees Retirement Association of New Mexico","New Mexico",11781722,11215016,0.08,0.1174,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.120290262280786,0.100174481545221,1.1174,1.12029026228079,1.10017448154522,-0.00289026228078604,0.0172255184547794,"Others"
